movieId, movieName, boxInfo, sumBoxInfo, avgShowView, boxRate, showInfo, avgSeatView, date
493549,大寒,27.14,39.0万,52,0.1%,154,50.2%,2018-01-13
1212450,小猫巴克里,19.58,1169.7万,8,<0.1%,905,9.2%,2018-01-13
343945,解忧杂货店,17.98,2.22亿,10,<0.1%,564,15.0%,2018-01-13
1211570,咕噜咕噜美人鱼2,17.18,1020.0万,6,<0.1%,1083,7.9%,2018-01-13
1197732,心理罪之城市之光,15.06,2.23亿,12,<0.1%,319,14.2%,2018-01-13
337443,至爱梵高·星空之谜,7.32,6822.2万,17,<0.1%,127,19.2%,2018-01-13
78537,我的影子在奔跑,7.04,7.7万,107,<0.1%,17,100%,2018-01-13
655258,机器之血,4.56,3.05亿,6,<0.1%,254,7.4%,2018-01-13
343447,尼斯：疯狂的心,4.36,85.6万,5,<0.1%,236,4.4%,2018-01-13
1135401,咖啡风暴,4.29,81.7万,89,<0.1%,14,100%,2018-01-13
1211693,时空终点,3.02,22.5万,2,<0.1%,941,1.6%,2018-01-13
344661,邹碧华,3.01,585.0万,67,<0.1%,9,93.3%,2018-01-13
346625,至暗时刻,2.94,3718.1万,22,<0.1%,27,32.9%,2018-01-13
341323,一个人的课堂,2.52,3.2万,78,<0.1%,11,100%,2018-01-13
672130,奇迹男孩,2.38,39.5万,2,<0.1%,566,100%,2018-01-13
1211555,天籁梦想,2.09,25.0万,3,<0.1%,279,3.7%,2018-01-13
344183,奇门遁甲,2.07,2.99亿,7,<0.1%,101,12.5%,2018-01-13
342568,诡梦凶铃,1.52,477.4万,85,<0.1%,4,100.0%,2018-01-13
1208122,神秘巨星,1.48,18.4万,161,<0.1%,2,100.0%,2018-01-13
1211089,北平以北,1.43,93.5万,66,<0.1%,7,11.2%,2018-01-13
1212628,只想好好和你在一起,1.14,3.1万,111,<0.1%,4,100%,2018-01-13
341897,勇敢者游戏：决战丛林,8123.56,2.59亿,28,37.3%,85128,18.5%,2018-01-14
71946,无问西东,5408.81,1.39亿,32,24.8%,55046,27.7%,2018-01-14
344929,前任3：再见前任,5093.24,17.62亿,22,23.4%,65789,17.9%,2018-01-14
1170264,芳华,533.52,14.04亿,19,2.4%,8214,20.4%,2018-01-14
247948,星球大战：最后的绝地武士,518.60,2.52亿,17,2.3%,7216,9.2%,2018-01-14
1209260,卧底巨星,431.58,3421.7万,6,1.9%,26739,5.5%,2018-01-14
342068,寻梦环游记,380.18,12.08亿,17,1.7%,6909,16.9%,2018-01-14
1211063,太空救援,293.63,1185.5万,8,1.3%,11129,8.4%,2018-01-14
329733,迷镇凶案,116.97,435.6万,7,0.5%,6087,7.6%,2018-01-14
343887,守信少年,110.70,586.1万,104,0.5%,261,74.5%,2018-01-14
346180,青蛙总动员,101.38,1214.8万,8,0.4%,4630,8.5%,2018-01-14
368135,二代妖精之今生有幸,93.19,2.89亿,14,0.4%,1998,16.6%,2018-01-14
345862,妖猫传,74.08,5.27亿,17,0.3%,1204,19.0%,2018-01-14
344453,整形师·脸,69.13,641.9万,135,0.3%,124,80.2%,2018-01-14
1200609,大世界,47.13,174.4万,4,0.2%,3974,3.8%,2018-01-14
343905,帕丁顿熊2,38.08,2.06亿,18,0.1%,679,20.1%,2018-01-14
1211570,咕噜咕噜美人鱼2,33.98,1054.0万,12,0.1%,1210,14.9%,2018-01-14
493549,大寒,28.83,67.9万,64,0.1%,133,53.3%,2018-01-14
1200984,妖铃铃,27.70,3.62亿,7,0.1%,1272,8.7%,2018-01-14
1212450,小猫巴克里,21.17,1190.9万,8,<0.1%,959,8.9%,2018-01-14
343945,解忧杂货店,19.30,2.22亿,9,<0.1%,643,13.5%,2018-01-14
1197732,心理罪之城市之光,11.59,2.23亿,10,<0.1%,313,11.0%,2018-01-14
337443,至爱梵高·星空之谜,7.00,6829.2万,16,<0.1%,134,17.2%,2018-01-14
655258,机器之血,5.57,3.05亿,6,<0.1%,328,6.3%,2018-01-14
344183,奇门遁甲,4.31,2.99亿,13,<0.1%,108,21.5%,2018-01-14
343447,尼斯：疯狂的心,3.98,89.6万,5,<0.1%,239,4.3%,2018-01-14
1135401,咖啡风暴,2.84,84.5万,68,<0.1%,12,76.3%,2018-01-14
1211693,时空终点,2.80,25.3万,2,<0.1%,848,1.6%,2018-01-14
342362,相声大电影之我要幸福,2.80,1790.6万,80,<0.1%,33,100%,2018-01-14
346625,至暗时刻,2.36,3720.5万,20,<0.1%,25,31.3%,2018-01-14
78537,我的影子在奔跑,2.18,9.9万,92,<0.1%,8,94.3%,2018-01-14
1211555,天籁梦想,1.39,26.4万,2,<0.1%,265,2.9%,2018-01-14
342568,诡梦凶铃,1.24,478.7万,83,<0.1%,3,88.9%,2018-01-14
1208122,神秘巨星,1.08,19.5万,141,<0.1%,2,97.2%,2018-01-14
344661,邹碧华,1.00,586.0万,62,<0.1%,3,100%,2018-01-14
341897,勇敢者游戏：决战丛林,3367.20,2.92亿,13,32.6%,79356,8.4%,2018-01-15
71946,无问西东,3355.15,1.73亿,19,32.5%,57103,16.6%,2018-01-15
344929,前任3：再见前任,2455.25,17.87亿,12,23.8%,60575,9.7%,2018-01-15
1170264,芳华,242.43,14.06亿,9,2.3%,8472,9.1%,2018-01-15
247948,星球大战：最后的绝地武士,160.92,2.54亿,6,1.5%,7180,3.0%,2018-01-15
1209260,卧底巨星,157.84,3579.5万,3,1.5%,20319,2.7%,2018-01-15
1211063,太空救援,118.33,1303.9万,4,1.1%,10181,3.7%,2018-01-15
342068,寻梦环游记,59.50,12.09亿,7,0.5%,3044,6.2%,2018-01-15
368135,二代妖精之今生有幸,55.22,2.90亿,7,0.5%,2323,8.3%,2018-01-15
344453,整形师·脸,53.42,695.3万,128,0.5%,102,76.9%,2018-01-15
329733,迷镇凶案,34.79,470.4万,3,0.3%,5521,2.4%,2018-01-15
345862,妖猫传,34.30,5.28亿,8,0.3%,1322,8.2%,2018-01-15
1200609,大世界,20.85,195.3万,3,0.2%,3049,2.2%,2018-01-15
344661,邹碧华,19.84,605.8万,78,0.1%,50,100%,2018-01-15
1200984,妖铃铃,17.41,3.62亿,4,0.1%,1353,4.9%,2018-01-15
1048288,英雄本色2018,16.27,16.2万,206,0.1%,9,100%,2018-01-15
1197732,心理罪之城市之光,9.23,2.23亿,7,<0.1%,363,7.6%,2018-01-15
343945,解忧杂货店,7.49,2.22亿,4,<0.1%,675,5.0%,2018-01-15
346180,青蛙总动员,6.53,1221.3万,2,<0.1%,1531,1.7%,2018-01-15
655258,机器之血,4.89,3.05亿,5,<0.1%,354,5.2%,2018-01-15
493549,大寒,4.40,72.3万,20,<0.1%,70,22.3%,2018-01-15
343905,帕丁顿熊2,3.73,2.06亿,5,<0.1%,266,5.4%,2018-01-15
344771,谜巢,3.49,3.7万,194,<0.1%,3,100.0%,2018-01-15
1135401,咖啡风暴,2.96,87.5万,90,<0.1%,11,99.3%,2018-01-15
337443,至爱梵高·星空之谜,2.57,6831.8万,7,<0.1%,123,7.7%,2018-01-15
1211693,时空终点,2.24,27.5万,2,<0.1%,520,2.3%,2018-01-15
343447,尼斯：疯狂的心,2.06,91.6万,3,<0.1%,267,1.9%,2018-01-15
1212450,小猫巴克里,1.59,1192.5万,2,<0.1%,314,2.1%,2018-01-15
346625,至暗时刻,1.51,3722.0万,10,<0.1%,36,15.1%,2018-01-15
1208122,神秘巨星,1.14,20.6万,156,<0.1%,2,68.1%,2018-01-15
71946,无问西东,3655.87,2.09亿,19,36.3%,62885,15.9%,2018-01-16
341897,勇敢者游戏：决战丛林,3051.66,3.23亿,12,30.3%,76778,8.0%,2018-01-16
344929,前任3：再见前任,2190.98,18.09亿,11,21.8%,59047,9.2%,2018-01-16
1170264,芳华,226.42,14.09亿,9,2.2%,8368,9.2%,2018-01-16
247948,星球大战：最后的绝地武士,153.13,2.55亿,6,1.5%,7063,2.9%,2018-01-16
1209260,卧底巨星,125.12,3704.7万,3,1.2%,16689,2.7%,2018-01-16
1211063,太空救援,110.84,1414.7万,4,1.1%,9128,3.9%,2018-01-16
344453,整形师·脸,64.03,759.4万,138,0.6%,114,78.7%,2018-01-16
368135,二代妖精之今生有幸,57.64,2.90亿,7,0.5%,2487,8.3%,2018-01-16
342068,寻梦环游记,55.55,12.09亿,6,0.5%,2968,6.1%,2018-01-16
828745,公牛历险记,44.63,44.6万,116,0.4%,101,93.0%,2018-01-16
345862,妖猫传,35.12,5.28亿,7,0.3%,1489,7.1%,2018-01-16
344661,邹碧华,33.20,639.1万,87,0.3%,76,100%,2018-01-16
329733,迷镇凶案,32.90,503.3万,3,0.3%,4875,2.6%,2018-01-16
1200609,大世界,17.64,212.9万,3,0.1%,2630,2.1%,2018-01-16
1200984,妖铃铃,16.90,3.62亿,4,0.1%,1390,4.9%,2018-01-16
1197732,心理罪之城市之光,12.56,2.23亿,9,0.1%,360,10.2%,2018-01-16
1208122,神秘巨星,9.38,30.0万,156,<0.1%,7,--,2018-01-16
343945,解忧杂货店,8.30,2.22亿,4,<0.1%,702,5.4%,2018-01-16
346180,青蛙总动员,6.08,1227.4万,2,<0.1%,1321,1.8%,2018-01-16
341323,一个人的课堂,4.85,8.3万,2,<0.1%,1098,1.3%,2018-01-16
343905,帕丁顿熊2,4.45,2.06亿,7,<0.1%,259,6.9%,2018-01-16
493549,大寒,4.19,76.5万,27,<0.1%,49,29.0%,2018-01-16
344080,第一夫人,3.97,3.9万,245,<0.1%,2,100.0%,2018-01-16
78537,我的影子在奔跑,3.36,13.2万,2,<0.1%,1022,1.2%,2018-01-16
655258,机器之血,3.22,3.05亿,3,<0.1%,371,3.7%,2018-01-16
1135401,咖啡风暴,2.93,90.4万,75,<0.1%,13,97.9%,2018-01-16
337443,至爱梵高·星空之谜,2.19,6834.0万,6,<0.1%,122,6.8%,2018-01-16
1212519,芒刺,2.16,2.1万,4,<0.1%,307,3.6%,2018-01-16
343447,尼斯：疯狂的心,1.84,93.5万,3,<0.1%,252,1.8%,2018-01-16
1211693,时空终点,1.57,29.1万,2,<0.1%,451,2.0%,2018-01-16
1212450,小猫巴克里,1.29,1193.8万,2,<0.1%,268,1.8%,2018-01-16
342568,诡梦凶铃,1.18,480.1万,110,<0.1%,3,64.3%,2018-01-16
346625,至暗时刻,1.13,3723.1万,8,<0.1%,32,12.6%,2018-01-16
1211570,咕噜咕噜美人鱼2,1.05,1055.8万,2,<0.1%,230,2.3%,2018-01-16
71946,无问西东,3890.28,2.48亿,19,39.6%,66572,15.4%,2018-01-17
341897,勇敢者游戏：决战丛林,2833.65,3.51亿,12,28.8%,75043,7.6%,2018-01-17
344929,前任3：再见前任,2008.61,18.29亿,10,20.4%,58070,8.6%,2018-01-17
1170264,芳华,216.62,14.11亿,8,2.2%,8886,8.2%,2018-01-17
247948,星球大战：最后的绝地武士,153.17,2.57亿,6,1.5%,6773,3.0%,2018-01-17
1209260,卧底巨星,107.18,3811.8万,3,1.0%,15038,2.5%,2018-01-17
1211063,太空救援,101.19,1515.9万,4,1.0%,8647,3.7%,2018-01-17
344453,整形师·脸,70.60,830.0万,145,0.7%,118,81.4%,2018-01-17
342068,寻梦环游记,64.09,12.10亿,7,0.6%,3075,6.7%,2018-01-17
368135,二代妖精之今生有幸,56.63,2.91亿,7,0.5%,2599,7.7%,2018-01-17
345862,妖猫传,39.06,5.29亿,7,0.3%,1548,7.4%,2018-01-17
344661,邹碧华,38.86,677.9万,90,0.3%,84,89.5%,2018-01-17
329733,迷镇凶案,24.46,527.8万,2,0.2%,4533,2.0%,2018-01-17
343887,守信少年,19.18,606.1万,106,0.1%,44,75.5%,2018-01-17
1200984,妖铃铃,16.96,3.62亿,4,0.1%,1430,4.8%,2018-01-17
1200609,大世界,16.53,229.4万,2,0.1%,2497,2.1%,2018-01-17
1197732,心理罪之城市之光,8.92,2.23亿,6,<0.1%,369,7.4%,2018-01-17
343945,解忧杂货店,7.64,2.22亿,4,<0.1%,685,5.6%,2018-01-17
1208122,神秘巨星,6.88,36.9万,523,<0.1%,2,86.8%,2018-01-17
493549,大寒,6.03,82.5万,34,<0.1%,53,38.5%,2018-01-17
346180,青蛙总动员,5.99,1233.4万,2,<0.1%,1256,2.0%,2018-01-17
343905,帕丁顿熊2,5.61,2.06亿,7,<0.1%,288,8.1%,2018-01-17
344323,S4侠降魔记,3.69,3.6万,298,<0.1%,1,--,2018-01-17
655258,机器之血,3.28,3.05亿,3,<0.1%,361,3.5%,2018-01-17
1135401,咖啡风暴,2.96,93.4万,82,<0.1%,12,99.3%,2018-01-17
337443,至爱梵高·星空之谜,2.60,6836.6万,7,<0.1%,128,7.4%,2018-01-17
78537,我的影子在奔跑,2.57,15.8万,2,<0.1%,727,1.2%,2018-01-17
341323,一个人的课堂,2.31,10.6万,3,<0.1%,270,2.6%,2018-01-17
1170247,你在哪,2.11,209.4万,88,<0.1%,23,100%,2018-01-17
1213065,柳毅奇缘,1.82,2.5万,152,<0.1%,2,--,2018-01-17
343447,尼斯：疯狂的心,1.80,95.3万,2,<0.1%,257,1.7%,2018-01-17
1212450,小猫巴克里,1.80,1195.6万,3,<0.1%,251,2.9%,2018-01-17
1211693,时空终点,1.60,30.7万,2,<0.1%,459,2.1%,2018-01-17
1212519,芒刺,1.55,3.7万,4,<0.1%,217,3.9%,2018-01-17
337226,我们诞生在中国,1.50,6648.8万,503,<0.1%,1,--,2018-01-17
71946,无问西东,3830.18,2.86亿,19,38.3%,65941,15.0%,2018-01-18
341897,勇敢者游戏：决战丛林,2481.28,3.76亿,11,24.8%,66926,7.6%,2018-01-18
344929,前任3：再见前任,1723.18,18.46亿,10,17.2%,52122,8.4%,2018-01-18
1048288,英雄本色2018,1013.49,1029.7万,11,10.1%,29616,9.2%,2018-01-18
1170264,芳华,178.57,14.13亿,7,1.7%,8012,7.3%,2018-01-18
247948,星球大战：最后的绝地武士,153.10,2.58亿,7,1.5%,5536,3.2%,2018-01-18
1211063,太空救援,66.57,1582.5万,4,0.6%,6286,3.4%,2018-01-18
342068,寻梦环游记,61.36,12.11亿,7,0.6%,2782,7.0%,2018-01-18
1209260,卧底巨星,57.13,3869.0万,2,0.5%,10058,2.0%,2018-01-18
344453,整形师·脸,55.75,885.7万,138,0.5%,98,77.1%,2018-01-18
344661,邹碧华,42.37,720.3万,80,0.4%,105,100%,2018-01-18
344771,谜巢,39.33,43.0万,16,0.3%,805,12.3%,2018-01-18
368135,二代妖精之今生有幸,38.76,2.91亿,6,0.3%,2037,6.8%,2018-01-18
345862,妖猫传,30.89,5.29亿,7,0.3%,1324,6.6%,2018-01-18
1208122,神秘巨星,22.94,59.8万,15,0.2%,529,10.5%,2018-01-18
343887,守信少年,17.09,623.2万,108,0.1%,39,71.3%,2018-01-18
329733,迷镇凶案,14.37,542.1万,2,0.1%,3093,1.6%,2018-01-18
1200984,妖铃铃,13.31,3.62亿,4,0.1%,1216,4.4%,2018-01-18
1200609,大世界,11.23,240.7万,3,0.1%,1660,2.1%,2018-01-18
1197732,心理罪之城市之光,8.66,2.23亿,6,<0.1%,320,7.3%,2018-01-18
343945,解忧杂货店,6.62,2.22亿,4,<0.1%,573,5.1%,2018-01-18
343905,帕丁顿熊2,5.71,2.06亿,8,<0.1%,267,8.6%,2018-01-18
672130,奇迹男孩,5.70,45.3万,6,<0.1%,403,4.5%,2018-01-18
346180,青蛙总动员,5.52,1238.9万,2,<0.1%,1052,2.3%,2018-01-18
493549,大寒,5.47,88.0万,36,<0.1%,47,39.6%,2018-01-18
337443,至爱梵高·星空之谜,3.10,6839.7万,9,<0.1%,117,9.1%,2018-01-18
78537,我的影子在奔跑,2.21,18.0万,2,<0.1%,409,1.9%,2018-01-18
655258,机器之血,2.21,3.05亿,3,<0.1%,317,2.5%,2018-01-18
341323,一个人的课堂,1.81,12.4万,4,<0.1%,152,4.4%,2018-01-18
1212450,小猫巴克里,1.70,1197.3万,3,<0.1%,218,3.3%,2018-01-18
343447,尼斯：疯狂的心,1.68,97.0万,3,<0.1%,226,1.8%,2018-01-18
1135401,咖啡风暴,1.66,95.0万,48,<0.1%,7,100.0%,2018-01-18
346625,至暗时刻,1.55,3725.7万,17,<0.1%,30,24.3%,2018-01-18
345063,大象林旺之一炮成名,1.24,336.2万,167,<0.1%,5,--,2018-01-18
344264,战狼2,1.05,56.82亿,118,<0.1%,3,--,2018-01-18
1211570,咕噜咕噜美人鱼2,1.03,1057.8万,2,<0.1%,223,2.3%,2018-01-18
1211693,时空终点,1.00,31.7万,2,<0.1%,345,1.9%,2018-01-18
1208122,神秘巨星,4366.74,4426.6万,29,25.3%,56325,21.0%,2018-01-19
71946,无问西东,3302.08,3.19亿,34,19.1%,31043,27.2%,2018-01-19
1048288,英雄本色2018,2135.66,3165.4万,16,12.3%,45169,13.1%,2018-01-19
344771,谜巢,2076.24,2119.2万,12,12.0%,56160,9.8%,2018-01-19
672130,奇迹男孩,1616.72,1662.0万,15,9.3%,40521,12.3%,2018-01-19
341897,勇敢者游戏：决战丛林,1273.31,3.89亿,21,7.3%,17467,15.4%,2018-01-19
828745,公牛历险记,915.41,960.8万,13,5.3%,22873,11.9%,2018-01-19
344929,前任3：再见前任,833.03,18.54亿,19,4.8%,12824,19.4%,2018-01-19
247948,星球大战：最后的绝地武士,139.13,2.60亿,14,0.8%,1952,4.6%,2018-01-19
344453,整形师·脸,103.32,989.0万,135,0.5%,189,82.1%,2018-01-19
343887,守信少年,82.98,706.2万,113,0.4%,178,77.2%,2018-01-19
344661,邹碧华,68.63,788.9万,98,0.3%,137,100%,2018-01-19
344080,第一夫人,60.39,65.5万,3,0.3%,6358,3.2%,2018-01-19
1170264,芳华,54.12,14.13亿,16,0.3%,1020,19.3%,2018-01-19
1211063,太空救援,20.13,1602.6万,19,0.1%,311,26.2%,2018-01-19
342068,寻梦环游记,11.19,12.11亿,13,<0.1%,265,14.0%,2018-01-19
1209260,卧底巨星,11.09,3880.1万,9,<0.1%,464,12.6%,2018-01-19
345862,妖猫传,9.96,5.29亿,11,<0.1%,243,6.6%,2018-01-19
368135,二代妖精之今生有幸,7.22,2.91亿,8,<0.1%,227,12.4%,2018-01-19
1197732,心理罪之城市之光,4.11,2.23亿,11,<0.1%,102,13.0%,2018-01-19
493549,大寒,3.89,91.9万,52,<0.1%,23,55.1%,2018-01-19
343945,解忧杂货店,3.79,2.22亿,12,<0.1%,107,20.2%,2018-01-19
341323,一个人的课堂,3.14,15.6万,37,<0.1%,30,30.0%,2018-01-19
655258,机器之血,2.52,3.05亿,10,<0.1%,71,10.0%,2018-01-19
1211693,时空终点,2.27,34.0万,7,<0.1%,178,12.1%,2018-01-19
1200984,妖铃铃,1.96,3.62亿,3,<0.1%,220,4.7%,2018-01-19
1199974,大雪冬至,1.62,1.6万,163,<0.1%,2,100.0%,2018-01-19
1200609,大世界,1.61,242.3万,4,<0.1%,141,3.5%,2018-01-19
329733,迷镇凶案,1.31,543.5万,2,<0.1%,209,2.6%,2018-01-19
1203355,领袖1935,1.26,127.8万,79,<0.1%,8,100.0%,2018-01-19
343905,帕丁顿熊2,1.05,2.06亿,7,<0.1%,47,10.6%,2018-01-19
1208122,神秘巨星,6770.31,1.11亿,38,27.9%,62232,26.2%,2018-01-20
71946,无问西东,6274.48,3.82亿,43,25.8%,45403,33.9%,2018-01-20
828745,公牛历险记,2637.03,3597.9万,25,10.8%,33839,22.8%,2018-01-20
672130,奇迹男孩,2099.39,3761.4万,21,8.6%,34779,18.0%,2018-01-20
341897,勇敢者游戏：决战丛林,1972.01,4.09亿,30,8.1%,18587,22.9%,2018-01-20
344929,前任3：再见前任,1283.82,18.67亿,22,5.2%,16658,22.9%,2018-01-20
344771,谜巢,1167.51,3286.7万,10,4.8%,39385,8.2%,2018-01-20
1048288,英雄本色2018,1145.49,4310.9万,12,4.7%,30329,10.5%,2018-01-20
247948,星球大战：最后的绝地武士,237.23,2.62亿,25,0.9%,1878,8.3%,2018-01-20
343887,守信少年,109.83,816.1万,116,0.4%,231,82.4%,2018-01-20
344453,整形师·脸,109.30,1098.3万,132,0.4%,203,85.2%,2018-01-20
1170264,芳华,108.02,14.14亿,18,0.4%,1680,23.0%,2018-01-20
342068,寻梦环游记,41.00,12.11亿,17,0.1%,742,17.2%,2018-01-20
344080,第一夫人,36.17,101.7万,4,0.1%,2561,4.5%,2018-01-20
1211063,太空救援,20.18,1622.8万,17,<0.1%,322,23.4%,2018-01-20
345862,妖猫传,15.00,5.29亿,14,<0.1%,262,9.8%,2018-01-20
368135,二代妖精之今生有幸,9.26,2.91亿,11,<0.1%,259,15.4%,2018-01-20
493549,大寒,9.04,100.9万,61,<0.1%,47,56.6%,2018-01-20
1200984,妖铃铃,7.02,3.62亿,9,<0.1%,245,12.4%,2018-01-20
1209260,卧底巨星,6.13,3886.2万,6,<0.1%,322,8.0%,2018-01-20
343945,解忧杂货店,5.07,2.22亿,12,<0.1%,131,20.7%,2018-01-20
1197732,心理罪之城市之光,4.52,2.24亿,12,<0.1%,110,12.8%,2018-01-20
343905,帕丁顿熊2,3.59,2.06亿,12,<0.1%,104,13.5%,2018-01-20
1200609,大世界,3.52,245.8万,7,<0.1%,146,6.1%,2018-01-20
343793,村戏,3.37,5.8万,76,<0.1%,10,100%,2018-01-20
78537,我的影子在奔跑,3.07,21.4万,21,<0.1%,51,21.5%,2018-01-20
341323,一个人的课堂,2.99,18.6万,20,<0.1%,47,20.9%,2018-01-20
337443,至爱梵高·星空之谜,2.87,6843.3万,18,<0.1%,45,17.4%,2018-01-20
1211086,敦煌不了情,2.87,2.8万,319,<0.1%,1,100.0%,2018-01-20
558308,绝命时钟2:22,2.52,2.5万,148,<0.1%,4,100.0%,2018-01-20
78230,告诉他们，我随白鹤去了,2.42,4.9万,63,<0.1%,12,98.2%,2018-01-20
329733,迷镇凶案,2.13,545.6万,3,<0.1%,210,3.7%,2018-01-20
1135401,咖啡风暴,1.94,97.7万,49,<0.1%,8,100.0%,2018-01-20
346180,青蛙总动员,1.87,1241.6万,3,<0.1%,254,3.5%,2018-01-20
342568,诡梦凶铃,1.81,483.4万,120,<0.1%,4,75.9%,2018-01-20
1211555,天籁梦想,1.38,28.6万,22,<0.1%,31,42.3%,2018-01-20
1211570,咕噜咕噜美人鱼2,1.27,1060.0万,5,<0.1%,122,7.6%,2018-01-20
1208122,神秘巨星,6354.22,1.75亿,33,29.9%,64636,23.1%,2018-01-21
71946,无问西东,5569.65,4.38亿,34,26.2%,51860,26.1%,2018-01-21
828745,公牛历险记,2438.21,6036.1万,22,11.4%,34429,20.6%,2018-01-21
672130,奇迹男孩,1745.09,5506.5万,19,8.2%,32083,16.6%,2018-01-21
341897,勇敢者游戏：决战丛林,1693.76,4.25亿,24,7.9%,19741,19.1%,2018-01-21
344929,前任3：再见前任,1126.00,18.79亿,18,5.3%,18127,18.4%,2018-01-21
1048288,英雄本色2018,772.07,5083.0万,10,3.6%,23950,9.1%,2018-01-21
344771,谜巢,672.42,3959.2万,7,3.1%,30492,6.2%,2018-01-21
247948,星球大战：最后的绝地武士,180.17,2.64亿,20,0.8%,1805,6.6%,2018-01-21
344453,整形师·脸,124.73,1223.1万,131,0.5%,233,82.8%,2018-01-21
343887,守信少年,114.73,930.8万,121,0.5%,231,81.7%,2018-01-21
1170264,芳华,106.29,14.15亿,16,0.5%,1850,19.8%,2018-01-21
342068,寻梦环游记,39.63,12.12亿,16,0.1%,765,16.3%,2018-01-21
344080,第一夫人,27.42,129.1万,5,0.1%,1922,4.7%,2018-01-21
1211063,太空救援,16.07,1638.8万,14,<0.1%,321,18.0%,2018-01-21
345862,妖猫传,14.37,5.29亿,13,<0.1%,254,9.3%,2018-01-21
368135,二代妖精之今生有幸,9.63,2.91亿,10,<0.1%,280,15.2%,2018-01-21
1200984,妖铃铃,6.50,3.62亿,8,<0.1%,264,11.4%,2018-01-21
1199974,大雪冬至,6.04,7.6万,26,<0.1%,72,23.8%,2018-01-21
1209260,卧底巨星,5.60,3891.8万,6,<0.1%,319,7.4%,2018-01-21
341323,一个人的课堂,5.27,23.8万,38,<0.1%,54,46.5%,2018-01-21
493549,大寒,4.61,105.5万,43,<0.1%,33,57.7%,2018-01-21
343945,解忧杂货店,4.26,2.22亿,12,<0.1%,126,19.1%,2018-01-21
1200609,大世界,3.55,249.4万,8,<0.1%,137,7.2%,2018-01-21
343905,帕丁顿熊2,3.53,2.06亿,12,<0.1%,100,16.9%,2018-01-21
337443,至爱梵高·星空之谜,3.27,6846.6万,16,<0.1%,60,18.8%,2018-01-21
1135401,咖啡风暴,3.18,100.9万,53,<0.1%,12,95.7%,2018-01-21
78537,我的影子在奔跑,2.74,24.1万,25,<0.1%,36,24.2%,2018-01-21
1170247,你在哪,2.52,212.1万,71,<0.1%,34,100%,2018-01-21
1197732,心理罪之城市之光,2.48,2.24亿,6,<0.1%,102,7.2%,2018-01-21
346180,青蛙总动员,2.31,1243.9万,4,<0.1%,239,4.8%,2018-01-21
342568,诡梦凶铃,2.20,485.6万,152,<0.1%,4,100.0%,2018-01-21
329733,迷镇凶案,1.86,547.5万,3,<0.1%,229,2.7%,2018-01-21
1213016,天使的声音,1.64,2.3万,9,<0.1%,62,10.2%,2018-01-21
1211570,咕噜咕噜美人鱼2,1.14,1061.2万,4,<0.1%,116,6.7%,2018-01-21
346625,至暗时刻,1.13,3728.0万,20,<0.1%,10,25.3%,2018-01-21
1211555,天籁梦想,1.05,29.7万,25,<0.1%,21,38.0%,2018-01-21
1208122,神秘巨星,3223.83,2.07亿,17,33.6%,64448,11.6%,2018-01-22
71946,无问西东,2637.66,4.64亿,16,27.4%,53342,12.4%,2018-01-22
341897,勇敢者游戏：决战丛林,757.57,4.33亿,12,7.8%,19567,9.8%,2018-01-22
672130,奇迹男孩,734.47,6240.9万,9,7.6%,29150,7.7%,2018-01-22
344929,前任3：再见前任,634.19,18.85亿,11,6.6%,17820,10.8%,2018-01-22
828745,公牛历险记,606.93,6643.0万,8,6.3%,24469,7.2%,2018-01-22
1048288,英雄本色2018,339.01,5422.0万,6,3.5%,20228,4.6%,2018-01-22
344771,谜巢,278.38,4237.6万,4,2.9%,22736,3.5%,2018-01-22
344453,整形师·脸,72.18,1295.3万,117,0.7%,151,74.6%,2018-01-22
247948,星球大战：最后的绝地武士,62.47,2.64亿,8,0.6%,1742,2.5%,2018-01-22
1170264,芳华,52.24,14.16亿,8,0.5%,2030,9.0%,2018-01-22
343887,守信少年,51.34,982.1万,116,0.5%,108,80.5%,2018-01-22
344080,第一夫人,12.41,141.5万,3,0.1%,1564,2.6%,2018-01-22
342068,寻梦环游记,9.49,12.12亿,7,<0.1%,419,7.5%,2018-01-22
344661,邹碧华,8.75,798.5万,70,<0.1%,25,68.0%,2018-01-22
1209260,卧底巨星,5.53,3897.3万,6,<0.1%,292,8.1%,2018-01-22
368135,二代妖精之今生有幸,5.39,2.91亿,5,<0.1%,314,7.4%,2018-01-22
345862,妖猫传,5.16,5.29亿,7,<0.1%,200,6.4%,2018-01-22
1211063,太空救援,5.06,1643.9万,5,<0.1%,288,6.3%,2018-01-22
341323,一个人的课堂,3.62,27.5万,25,<0.1%,49,29.2%,2018-01-22
1200984,妖铃铃,2.65,3.62亿,4,<0.1%,259,4.8%,2018-01-22
1197732,心理罪之城市之光,2.36,2.24亿,10,<0.1%,56,11.7%,2018-01-22
346180,青蛙总动员,1.61,1245.5万,6,<0.1%,100,9.1%,2018-01-22
343945,解忧杂货店,1.35,2.23亿,4,<0.1%,123,5.4%,2018-01-22
1200609,大世界,1.25,250.6万,3,<0.1%,138,2.9%,2018-01-22
337443,至爱梵高·星空之谜,1.02,6847.6万,7,<0.1%,53,7.6%,2018-01-22
1208122,神秘巨星,3146.61,2.39亿,17,34.1%,65367,11.3%,2018-01-23
71946,无问西东,2471.04,4.89亿,15,26.7%,54860,11.5%,2018-01-23
