movieId, movieName, boxInfo, sumBoxInfo, avgShowView, boxRate, showInfo, avgSeatView, date
1230121,中国机长,27.46,28.86亿,116,0.4%,41,100%,2020-01-13
1228776,下一任：前任,23.00,1.39亿,120,0.3%,24,--,2020-01-13
1243361,烈火英雄,22.40,16.93亿,106,0.3%,30,--,2020-01-13
1211270,哪吒之魔童降世,20.02,49.84亿,83,0.2%,51,100%,2020-01-13
1297995,只有芸知道,17.35,1.58亿,3,0.2%,1861,3.2%,2020-01-13
1301498,盲舞,15.93,41.5万,84,0.2%,32,100%,2020-01-13
1237279,特警队,15.40,5544.9万,3,0.2%,1630,3.2%,2020-01-13
1250700,攀登者,12.73,10.88亿,105,0.1%,19,--,2020-01-13
1302100,刑场上的婚礼,11.93,168.4万,37,0.1%,96,38.5%,2020-01-13
1291012,为爱重生,10.35,2455.9万,17,0.1%,224,100%,2020-01-13
1298827,亲爱的新年好,8.48,6198.1万,2,0.1%,1705,1.7%,2020-01-13
248906,流浪地球,7.98,46.60亿,75,0.1%,18,100%,2020-01-13
1260459,赛尔号大电影7：疯狂机器城,7.27,2953.4万,28,0.1%,52,--,2020-01-13
1302084,沂蒙之恋,7.00,9.3万,53,0.1%,19,67.1%,2020-01-13
1302042,那人那事,6.85,11.7万,7,<0.1%,58,10.5%,2020-01-13
1286126,守望人,5.96,33.6万,80,<0.1%,29,100%,2020-01-13
1218029,少年的你,5.78,15.54亿,130,<0.1%,9,--,2020-01-13
1213293,小羊肖恩2：末日农场,5.77,1673.9万,3,<0.1%,922,2.3%,2020-01-13
1218141,扫毒2天地对决,5.67,13.04亿,188,<0.1%,7,--,2020-01-13
1218474,狐踪谍影,4.86,90.0万,2,<0.1%,1348,1.4%,2020-01-13
1212608,站住！小偷,4.74,76.2万,2,<0.1%,1633,1.2%,2020-01-13
342903,上海堡垒,4.45,1.23亿,128,<0.1%,7,--,2020-01-13
248803,我和我的小伙伴们,3.70,17.4万,54,<0.1%,25,64.8%,2020-01-13
1215605,速度与激情：特别行动,3.16,14.32亿,201,<0.1%,3,--,2020-01-13
1242431,最好的我们,3.07,4.14亿,75,<0.1%,6,--,2020-01-13
1242130,古田军号,2.78,4876.5万,29,<0.1%,14,56.3%,2020-01-13
1203046,坂本龙一：终曲,2.74,482.4万,6,<0.1%,121,5.8%,2020-01-13
1218091,飞驰人生,2.52,17.18亿,53,<0.1%,8,100%,2020-01-13
378256,美丽人生,2.42,67.6万,6,<0.1%,147,--,2020-01-13
344869,疯狂的外星人,2.33,22.09亿,98,<0.1%,4,--,2020-01-13
1258163,利刃出鞘,2.28,1.99亿,5,<0.1%,124,5.3%,2020-01-13
1198925,蜘蛛侠：英雄远征,2.19,14.17亿,219,<0.1%,2,--,2020-01-13
345397,催眠·裁决,2.15,9682.0万,108,<0.1%,5,--,2020-01-13
1300298,太阳升起的时刻,2.14,1237.7万,59,<0.1%,12,100%,2020-01-13
1206875,大黄蜂,1.82,11.48亿,152,<0.1%,3,--,2020-01-13
1250610,乡村青年,1.79,964.4万,29,<0.1%,7,75.9%,2020-01-13
1240752,小Q,1.71,1.13亿,117,<0.1%,3,--,2020-01-13
341139,惊奇队长,1.68,10.35亿,140,<0.1%,3,--,2020-01-13
1277982,决胜时刻,1.64,1.19亿,33,<0.1%,14,100%,2020-01-13
1302313,阳光下的少年之我的无色世界,1.62,6.5万,7,<0.1%,91,9.3%,2020-01-13
1215114,廉政风云,1.59,1.18亿,33,<0.1%,19,30.9%,2020-01-13
359377,罗小黑战记,1.56,3.14亿,195,<0.1%,2,--,2020-01-13
246061,哥斯拉2：怪兽之王,1.53,9.37亿,64,<0.1%,6,--,2020-01-13
1216383,比悲伤更悲伤的故事,1.53,9.55亿,64,<0.1%,6,100%,2020-01-13
1229688,看不见的小孩,1.50,1928.2万,150,<0.1%,1,--,2020-01-13
360504,诛仙Ⅰ,1.46,4.04亿,183,<0.1%,2,--,2020-01-13
1227611,小小的愿望,1.40,2.84亿,67,<0.1%,3,--,2020-01-13
1214809,蕃薯浇米,1.35,14.9万,4,<0.1%,113,3.4%,2020-01-13
1236504,正正的世界,1.26,232.1万,106,<0.1%,4,100%,2020-01-13
336934,横财局中局,1.23,458.8万,8,<0.1%,44,9.5%,2020-01-13
1229534,银河补习班,1.22,8.72亿,74,<0.1%,3,100%,2020-01-13
1278147,古窑迷踪,1.12,82.8万,2,<0.1%,242,1.9%,2020-01-13
1277527,那时风华,1.08,1437.3万,7,<0.1%,43,4.8%,2020-01-13
1211727,反贪风暴4,1.00,7.98亿,84,<0.1%,2,--,2020-01-13
1280015,武圣关公,1.00,20.5万,1,<0.1%,352,1.1%,2020-01-13
1235560,白蛇：缘起,1.00,4.38亿,100,<0.1%,2,--,2020-01-13
1190122,叶问4：完结篇,1390.29,10.62亿,6,20.8%,65608,4.4%,2020-01-14
1218273,误杀,1315.60,10.73亿,7,19.6%,57230,5.1%,2020-01-14
1279731,宠爱,1158.22,5.93亿,5,17.3%,70792,3.4%,2020-01-14
1214142,变身特工,383.22,6272.9万,7,5.7%,16401,6.1%,2020-01-14
1219754,鲨海逃生,319.62,3136.2万,4,4.7%,32899,3.1%,2020-01-14
1220983,动物特工局,286.94,2181.4万,5,4.2%,21122,4.3%,2020-01-14
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,286.37,2970.3万,4,4.2%,27938,3.3%,2020-01-14
1284594,我为你牺牲,263.97,2.41亿,11,3.9%,2963,11.7%,2020-01-14
1303,美丽人生,165.12,4837.0万,6,2.4%,9506,5.1%,2020-01-14
247949,冰雪奇缘2,139.80,8.48亿,6,2.0%,7420,5.6%,2020-01-14
1228869,半个喜剧,138.88,1.77亿,6,2.0%,7087,5.8%,2020-01-14
1196202,天使陷落,105.18,5973.5万,5,1.5%,7860,4.0%,2020-01-14
1301459,海林都,75.28,4383.3万,104,1.1%,179,100%,2020-01-14
1201272,为家而战,56.41,1487.8万,2,0.8%,18349,0.9%,2020-01-14
443387,星球大战：天行者崛起,50.48,1.41亿,5,0.7%,2406,2.9%,2020-01-14
1261203,解放·终局营救,48.29,3926.3万,49,0.7%,226,48.7%,2020-01-14
418207,理查德·朱维尔的哀歌,44.53,242.6万,5,0.6%,2523,4.8%,2020-01-14
1189325,捉妖学院,35.49,1141.7万,99,0.5%,60,--,2020-01-14
1299333,鹭世界,34.61,299.7万,15,0.5%,816,11.6%,2020-01-14
1255359,别告诉她,24.64,290.0万,3,0.3%,2635,2.4%,2020-01-14
1212192,差等生乔曦,23.53,137.2万,93,0.3%,21,--,2020-01-14
1260459,赛尔号大电影7：疯狂机器城,23.10,2976.5万,66,0.3%,70,--,2020-01-14
1301695,城市的星空,21.84,162.2万,77,0.3%,39,100%,2020-01-14
1302100,刑场上的婚礼,20.53,188.9万,45,0.3%,133,43.9%,2020-01-14
1277939,我和我的祖国,17.36,31.17亿,50,0.2%,53,100%,2020-01-14
1237279,特警队,16.96,5561.9万,3,0.2%,1681,3.4%,2020-01-14
1206836,神探蒲松龄,16.94,1.60亿,91,0.2%,28,100%,2020-01-14
1297995,只有芸知道,16.13,1.58亿,3,0.2%,1885,2.9%,2020-01-14
1242130,古田军号,16.10,4892.6万,43,0.2%,42,70.3%,2020-01-14
1301498,盲舞,15.99,57.5万,88,0.2%,31,100%,2020-01-14
1298853,致敬英雄,12.11,242.6万,8,0.1%,209,9.4%,2020-01-14
1211270,哪吒之魔童降世,10.96,49.84亿,48,0.1%,26,--,2020-01-14
1291012,为爱重生,10.24,2466.1万,17,0.1%,221,100%,2020-01-14
1230121,中国机长,9.95,28.86亿,93,0.1%,20,--,2020-01-14
1298827,亲爱的新年好,9.40,6207.5万,2,0.1%,1711,1.8%,2020-01-14
248172,复仇者联盟4：终局之战,7.88,42.49亿,161,0.1%,9,--,2020-01-14
1218091,飞驰人生,7.42,17.19亿,93,0.1%,14,--,2020-01-14
1302042,那人那事,6.73,18.4万,6,0.1%,62,12.0%,2020-01-14
1225993,雪人奇缘,6.64,1.23亿,163,<0.1%,11,100%,2020-01-14
1215114,廉政风云,6.13,1.18亿,83,<0.1%,21,89.4%,2020-01-14
1286126,守望人,6.02,39.6万,81,<0.1%,29,100%,2020-01-14
248906,流浪地球,4.86,46.60亿,34,<0.1%,12,100%,2020-01-14
1213293,小羊肖恩2：末日农场,4.79,1678.7万,2,<0.1%,944,1.9%,2020-01-14
1243361,烈火英雄,4.54,16.93亿,101,<0.1%,9,--,2020-01-14
1218474,狐踪谍影,4.22,94.3万,2,<0.1%,1165,1.5%,2020-01-14
1250700,攀登者,4.17,10.88亿,121,<0.1%,8,--,2020-01-14
1212608,站住！小偷,4.03,80.3万,2,<0.1%,1381,1.3%,2020-01-14
1228776,下一任：前任,3.71,1.39亿,114,<0.1%,6,--,2020-01-14
1238837,天·火,3.40,1.69亿,8,<0.1%,62,13.2%,2020-01-14
1258163,利刃出鞘,2.55,1.99亿,5,<0.1%,153,4.8%,2020-01-14
1203046,坂本龙一：终曲,2.44,484.8万,5,<0.1%,132,4.9%,2020-01-14
1245196,友情以上,2.33,5222.7万,292,<0.1%,2,--,2020-01-14
378256,美丽人生,2.06,69.6万,5,<0.1%,154,--,2020-01-14
1242431,最好的我们,1.75,4.14亿,250,<0.1%,1,--,2020-01-14
1229534,银河补习班,1.75,8.72亿,125,<0.1%,2,100%,2020-01-14
345875,风中有朵雨做的云,1.41,6499.4万,353,<0.1%,1,--,2020-01-14
1209269,全职高手之巅峰荣耀,1.41,8560.3万,177,<0.1%,2,--,2020-01-14
1278147,古窑迷踪,1.34,84.2万,3,<0.1%,251,2.3%,2020-01-14
1214809,蕃薯浇米,1.21,16.1万,3,<0.1%,103,3.1%,2020-01-14
342903,上海堡垒,1.16,1.23亿,97,<0.1%,3,--,2020-01-14
1301018,变化中的中国·生活因你而火热,1.13,928.7万,24,<0.1%,13,32.6%,2020-01-14
580298,新喜剧之王,1.09,6.26亿,46,<0.1%,6,--,2020-01-14
341823,罗宾汉：起源,1.04,442.5万,2,<0.1%,205,1.9%,2020-01-14
346629,大侦探皮卡丘,1.02,6.39亿,128,<0.1%,2,--,2020-01-14
1190122,叶问4：完结篇,1386.96,10.76亿,6,21.4%,66002,4.3%,2020-01-15
1218273,误杀,1322.52,10.86亿,7,20.4%,58806,5.0%,2020-01-15
1279731,宠爱,1114.15,6.04亿,5,17.2%,69695,3.4%,2020-01-15
1214142,变身特工,402.35,6674.9万,7,6.2%,17895,5.8%,2020-01-15
1219754,鲨海逃生,294.18,3430.3万,4,4.5%,31589,2.9%,2020-01-15
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,278.92,3249.2万,4,4.3%,26680,3.3%,2020-01-15
1220983,动物特工局,268.12,2449.5万,5,4.1%,21082,4.0%,2020-01-15
1303,美丽人生,158.77,4995.7万,6,2.4%,9505,4.9%,2020-01-15
247949,冰雪奇缘2,155.06,8.49亿,6,2.3%,8193,5.6%,2020-01-15
1228869,半个喜剧,140.41,1.79亿,6,2.1%,7240,5.7%,2020-01-15
1284594,我为你牺牲,99.93,2.42亿,5,1.5%,3070,4.6%,2020-01-15
1196202,天使陷落,99.89,6073.2万,4,1.5%,7714,3.9%,2020-01-15
1301459,海林都,76.66,4460.0万,109,1.1%,174,100%,2020-01-15
1201272,为家而战,50.94,1538.7万,1,0.7%,15570,0.8%,2020-01-15
1261203,解放·终局营救,47.27,3973.6万,53,0.7%,222,50.8%,2020-01-15
1298853,致敬英雄,42.99,285.6万,35,0.6%,293,43.1%,2020-01-15
418207,理查德·朱维尔的哀歌,40.65,283.2万,5,0.6%,2580,4.2%,2020-01-15
443387,星球大战：天行者崛起,40.49,1.41亿,4,0.6%,2424,2.4%,2020-01-15
1189325,捉妖学院,36.00,1177.7万,100,0.5%,60,--,2020-01-15
1299333,鹭世界,30.29,330.0万,13,0.4%,848,10.2%,2020-01-15
1286126,守望人,29.95,69.5万,3,0.4%,3440,2.7%,2020-01-15
1277939,我和我的祖国,29.31,31.18亿,70,0.4%,58,86.0%,2020-01-15
1301695,城市的星空,23.82,186.0万,83,0.3%,40,100%,2020-01-15
1260459,赛尔号大电影7：疯狂机器城,23.43,2996.8万,66,0.3%,71,--,2020-01-15
1255359,别告诉她,22.57,312.6万,3,0.3%,2430,2.5%,2020-01-15
1237279,特警队,20.41,5582.3万,4,0.3%,1699,4.0%,2020-01-15
346690,你是凶手,20.16,4865.0万,56,0.3%,72,--,2020-01-15
1301498,盲舞,16.88,74.4万,83,0.2%,34,100%,2020-01-15
1230121,中国机长,16.49,28.86亿,70,0.2%,42,100%,2020-01-15
1297995,只有芸知道,14.43,1.59亿,3,0.2%,1830,2.7%,2020-01-15
1302100,刑场上的婚礼,13.20,202.1万,41,0.2%,100,42.2%,2020-01-15
1302042,那人那事,12.70,31.1万,4,0.1%,64,5.4%,2020-01-15
1291012,为爱重生,10.55,2476.7万,18,0.1%,215,100%,2020-01-15
344869,疯狂的外星人,10.53,22.05亿,34,0.1%,49,100%,2020-01-15
1211270,哪吒之魔童降世,10.47,49.84亿,134,0.1%,15,--,2020-01-15
1212192,差等生乔曦,8.89,146.1万,93,0.1%,16,--,2020-01-15
1238837,天·火,8.22,1.69亿,16,0.1%,68,26.2%,2020-01-15
1298827,亲爱的新年好,8.21,6215.7万,2,0.1%,1633,1.6%,2020-01-15
248906,流浪地球,7.74,46.60亿,220,0.1%,7,100%,2020-01-15
1242130,古田军号,6.87,4899.5万,37,0.1%,19,100%,2020-01-15
1218091,飞驰人生,4.92,17.19亿,31,<0.1%,17,--,2020-01-15
1213293,小羊肖恩2：末日农场,4.53,1683.1万,2,<0.1%,939,1.7%,2020-01-15
248803,我和我的小伙伴们,3.80,21.6万,106,<0.1%,12,100%,2020-01-15
1218474,狐踪谍影,3.30,97.6万,2,<0.1%,1027,1.3%,2020-01-15
1212608,站住！小偷,2.86,83.1万,1,<0.1%,1034,1.2%,2020-01-15
1258163,利刃出鞘,2.70,1.99亿,5,<0.1%,146,5.3%,2020-01-15
378256,美丽人生,2.61,72.3万,6,<0.1%,148,--,2020-01-15
1301018,变化中的中国·生活因你而火热,2.60,931.3万,48,<0.1%,16,71.5%,2020-01-15
1203046,坂本龙一：终曲,2.32,487.2万,5,<0.1%,128,5.8%,2020-01-15
1235560,白蛇：缘起,2.27,4.38亿,8,<0.1%,48,100%,2020-01-15
1258847,西河恋歌,2.01,16.8万,96,<0.1%,21,100%,2020-01-15
1206836,神探蒲松龄,1.71,1.60亿,115,<0.1%,5,89.2%,2020-01-15
1250610,乡村青年,1.70,966.9万,22,<0.1%,9,59.5%,2020-01-15
336934,横财局中局,1.51,461.2万,12,<0.1%,39,13.4%,2020-01-15
1278147,古窑迷踪,1.34,85.5万,2,<0.1%,253,2.1%,2020-01-15
1236504,正正的世界,1.24,234.3万,102,<0.1%,4,100%,2020-01-15
1215114,廉政风云,1.19,1.18亿,27,<0.1%,18,22.1%,2020-01-15
1230126,大河唱,1.17,251.8万,235,<0.1%,1,100.0%,2020-01-15
1207237,沉默的证人,1.12,1.81亿,94,<0.1%,2,100.0%,2020-01-15
1214809,蕃薯浇米,1.08,17.2万,5,<0.1%,86,4.4%,2020-01-15
1250700,攀登者,1.03,10.88亿,115,<0.1%,3,100%,2020-01-15
1302015,士兵顺溜：兵王争锋,1.02,13.0万,12,<0.1%,35,11.6%,2020-01-15
1218273,误杀,1395.76,11.00亿,7,20.8%,60761,5.1%,2020-01-16
1190122,叶问4：完结篇,1393.12,10.90亿,6,20.7%,66868,4.3%,2020-01-16
1279731,宠爱,1112.80,6.16亿,5,16.6%,69355,3.4%,2020-01-16
1214142,变身特工,408.77,7083.7万,7,6.1%,19114,5.5%,2020-01-16
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,280.09,3529.3万,4,4.1%,26045,3.4%,2020-01-16
1219754,鲨海逃生,275.33,3705.7万,3,4.1%,30806,2.8%,2020-01-16
1284594,我为你牺牲,274.81,2.45亿,5,4.1%,3171,5.5%,2020-01-16
1220983,动物特工局,268.77,2718.2万,5,4.0%,21052,4.0%,2020-01-16
247949,冰雪奇缘2,167.19,8.51亿,6,2.4%,8892,5.6%,2020-01-16
1303,美丽人生,160.67,5156.3万,6,2.3%,9554,5.0%,2020-01-16
1228869,半个喜剧,145.35,1.80亿,6,2.1%,7639,5.6%,2020-01-16
1263192,周军的行走,128.00,129.3万,91,1.9%,16,--,2020-01-16
1196202,天使陷落,99.89,6173.1万,4,1.4%,7721,3.9%,2020-01-16
1301459,海林都,43.73,4503.7万,90,0.6%,127,100%,2020-01-16
443387,星球大战：天行者崛起,42.57,1.42亿,4,0.6%,2457,2.5%,2020-01-16
1201272,为家而战,41.03,1579.7万,1,0.6%,14044,0.8%,2020-01-16
418207,理查德·朱维尔的哀歌,38.99,322.2万,5,0.5%,2627,3.9%,2020-01-16
1261203,解放·终局营救,37.73,4011.3万,41,0.5%,206,43.4%,2020-01-16
1212192,差等生乔曦,36.15,182.2万,93,0.5%,13,--,2020-01-16
1189325,捉妖学院,36.00,1213.7万,100,0.5%,60,--,2020-01-16
1299333,鹭世界,30.69,360.7万,13,0.4%,881,9.9%,2020-01-16
1260459,赛尔号大电影7：疯狂机器城,23.10,3019.9万,66,0.3%,70,--,2020-01-16
1277939,我和我的祖国,19.48,31.18亿,75,0.2%,36,76.2%,2020-01-16
1286126,守望人,19.37,88.9万,10,0.2%,672,11.2%,2020-01-16
1255359,别告诉她,18.99,331.5万,3,0.2%,2280,2.2%,2020-01-16
1237279,特警队,18.94,5601.2万,3,0.2%,1733,3.5%,2020-01-16
1297995,只有芸知道,14.71,1.59亿,3,0.2%,1868,2.8%,2020-01-16
1301498,盲舞,14.64,89.1万,74,0.2%,34,84.1%,2020-01-16
1238837,天·火,12.36,1.70亿,8,0.1%,66,10.0%,2020-01-16
1291012,为爱重生,11.68,2488.4万,19,0.1%,223,100%,2020-01-16
1298853,致敬英雄,10.20,295.8万,16,0.1%,226,20.7%,2020-01-16
346690,你是凶手,9.84,4874.9万,51,0.1%,39,100%,2020-01-16
1298827,亲爱的新年好,6.94,6222.6万,2,0.1%,1609,1.5%,2020-01-16
1301695,城市的星空,6.78,192.8万,67,0.1%,17,94.4%,2020-01-16
1302042,那人那事,6.25,37.4万,3,<0.1%,36,5.1%,2020-01-16
1302100,刑场上的婚礼,6.24,208.4万,25,<0.1%,74,28.2%,2020-01-16
1243361,烈火英雄,5.02,16.94亿,35,<0.1%,15,--,2020-01-16
1242130,古田军号,4.64,4904.2万,25,<0.1%,20,63.3%,2020-01-16
1213293,小羊肖恩2：末日农场,4.60,1687.7万,2,<0.1%,919,1.7%,2020-01-16
1218029,少年的你,3.72,15.54亿,24,<0.1%,16,--,2020-01-16
1198925,蜘蛛侠：英雄远征,3.63,14.17亿,33,<0.1%,11,--,2020-01-16
1230121,中国机长,3.60,28.86亿,45,<0.1%,10,100%,2020-01-16
1215605,速度与激情：特别行动,3.56,14.32亿,18,<0.1%,20,100%,2020-01-16
1212608,站住！小偷,3.47,86.6万,2,<0.1%,894,1.8%,2020-01-16
1218474,狐踪谍影,3.19,100.8万,2,<0.1%,948,1.4%,2020-01-16
1218141,扫毒2天地对决,3.02,13.04亿,15,<0.1%,21,--,2020-01-16
1301018,变化中的中国·生活因你而火热,2.88,934.2万,54,<0.1%,16,66.1%,2020-01-16
1258163,利刃出鞘,2.63,2.00亿,5,<0.1%,139,5.3%,2020-01-16
1236504,正正的世界,2.21,236.5万,103,<0.1%,7,100%,2020-01-16
1250610,乡村青年,1.88,968.8万,26,<0.1%,8,100%,2020-01-16
1206381,灭绝,1.83,1.8万,89,<0.1%,4,100.0%,2020-01-16
1203046,坂本龙一：终曲,1.83,489.0万,5,<0.1%,80,6.1%,2020-01-16
1206836,神探蒲松龄,1.80,1.60亿,75,<0.1%,3,--,2020-01-16
378256,美丽人生,1.76,74.0万,4,<0.1%,152,--,2020-01-16
1250690,受益人,1.71,2.19亿,429,<0.1%,1,--,2020-01-16
1278147,古窑迷踪,1.66,87.2万,3,<0.1%,267,2.5%,2020-01-16
1215114,廉政风云,1.60,1.18亿,36,<0.1%,17,23.4%,2020-01-16
248803,我和我的小伙伴们,1.59,23.2万,59,<0.1%,9,98.1%,2020-01-16
1256872,为国而歌,1.13,798.7万,25,<0.1%,16,30.2%,2020-01-16
1301580,铁血阳泉,1.13,82.9万,7,<0.1%,62,6.6%,2020-01-16
1290395,幸福的小满,1.00,125.7万,13,<0.1%,30,12.9%,2020-01-16
1218273,误杀,1666.08,11.17亿,8,23.4%,66758,5.3%,2020-01-17
1190122,叶问4：完结篇,1579.59,11.06亿,7,22.2%,70687,4.5%,2020-01-17
1279731,宠爱,1190.71,6.28亿,5,16.7%,69811,3.6%,2020-01-17
1214142,变身特工,502.69,7586.4万,7,7.0%,21031,6.0%,2020-01-17
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,295.00,3824.3万,4,4.1%,24289,3.9%,2020-01-17
1220983,动物特工局,288.80,3007.0万,5,4.0%,20472,4.5%,2020-01-17
1219754,鲨海逃生,259.72,3965.4万,4,3.6%,28413,2.9%,2020-01-17
247949,冰雪奇缘2,201.57,8.53亿,7,2.8%,9884,5.9%,2020-01-17
1303,美丽人生,186.06,5342.4万,6,2.6%,9605,5.5%,2020-01-17
1228869,半个喜剧,173.16,1.82亿,7,2.4%,7876,6.4%,2020-01-17
1196202,天使陷落,120.18,6293.3万,5,1.6%,7823,4.5%,2020-01-17
1284594,我为你牺牲,55.45,2.45亿,3,0.7%,3225,3.4%,2020-01-17
1302015,士兵顺溜：兵王争锋,53.42,66.7万,2,0.7%,10495,1.6%,2020-01-17
443387,星球大战：天行者崛起,52.72,1.42亿,5,0.7%,2514,3.1%,2020-01-17
418207,理查德·朱维尔的哀歌,48.09,370.3万,5,0.6%,2585,4.9%,2020-01-17
1201272,为家而战,40.94,1620.7万,2,0.5%,10372,1.1%,2020-01-17
1261203,解放·终局营救,37.41,4048.8万,43,0.5%,213,40.8%,2020-01-17
1189325,捉妖学院,36.00,1249.7万,100,0.5%,60,--,2020-01-17
1301459,海林都,35.24,4539.0万,95,0.4%,98,100%,2020-01-17
1299333,鹭世界,28.80,389.5万,11,0.4%,926,8.5%,2020-01-17
1260459,赛尔号大电影7：疯狂机器城,23.10,3043.0万,66,0.3%,70,--,2020-01-17
1237279,特警队,20.45,5621.7万,4,0.2%,1718,3.8%,2020-01-17
1255359,别告诉她,19.13,350.7万,3,0.2%,1844,2.7%,2020-01-17
1301498,盲舞,16.23,105.3万,86,0.2%,32,100%,2020-01-17
1297995,只有芸知道,15.69,1.59亿,3,0.2%,1894,2.9%,2020-01-17
1211270,哪吒之魔童降世,15.38,49.84亿,25,0.2%,63,100%,2020-01-17
1286126,守望人,15.21,104.1万,11,0.2%,422,12.5%,2020-01-17
1298853,致敬英雄,13.26,309.0万,22,0.1%,201,34.8%,2020-01-17
1291012,为爱重生,12.48,2500.9万,20,0.1%,226,100%,2020-01-17
1212192,差等生乔曦,9.32,191.5万,93,0.1%,6,--,2020-01-17
1298827,亲爱的新年好,8.05,6230.6万,2,0.1%,1503,1.8%,2020-01-17
1301695,城市的星空,7.58,200.4万,83,0.1%,15,100%,2020-01-17
1302100,刑场上的婚礼,7.00,215.4万,33,<0.1%,63,34.4%,2020-01-17
1302042,那人那事,6.42,43.8万,5,<0.1%,37,7.1%,2020-01-17
1213293,小羊肖恩2：末日农场,4.97,1692.7万,2,<0.1%,856,2.0%,2020-01-17
1242130,古田军号,4.83,4909.0万,14,<0.1%,33,15.5%,2020-01-17
1277939,我和我的祖国,3.53,31.18亿,9,<0.1%,69,34.9%,2020-01-17
1258163,利刃出鞘,3.36,2.00亿,6,<0.1%,149,6.3%,2020-01-17
1206875,大黄蜂,2.99,11.48亿,12,<0.1%,26,--,2020-01-17
1301580,铁血阳泉,2.67,85.5万,14,<0.1%,67,13.7%,2020-01-17
1218474,狐踪谍影,2.56,103.3万,2,<0.1%,784,1.3%,2020-01-17
1225993,雪人奇缘,2.54,1.23亿,85,<0.1%,3,--,2020-01-17
248803,我和我的小伙伴们,2.50,25.7万,79,<0.1%,11,100%,2020-01-17
1212608,站住！小偷,2.14,88.8万,2,<0.1%,710,1.4%,2020-01-17
1203046,坂本龙一：终曲,2.08,491.1万,6,<0.1%,86,5.9%,2020-01-17
580298,新喜剧之王,2.03,6.25亿,5,<0.1%,49,--,2020-01-17
1236504,正正的世界,1.78,238.3万,97,<0.1%,6,100%,2020-01-17
378256,美丽人生,1.77,75.8万,5,<0.1%,145,--,2020-01-17
1215114,廉政风云,1.76,1.18亿,42,<0.1%,16,36.0%,2020-01-17
1250610,乡村青年,1.70,970.5万,28,<0.1%,7,100%,2020-01-17
346629,大侦探皮卡丘,1.69,6.39亿,19,<0.1%,9,--,2020-01-17
1278147,古窑迷踪,1.58,88.8万,3,<0.1%,271,2.3%,2020-01-17
1277527,那时风华,1.55,1440.9万,12,<0.1%,41,6.6%,2020-01-17
1256872,为国而歌,1.46,800.2万,29,<0.1%,19,32.4%,2020-01-17
1290395,幸福的小满,1.37,127.1万,15,<0.1%,32,12.0%,2020-01-17
336934,横财局中局,1.29,463.5万,10,<0.1%,37,12.6%,2020-01-17
346409,尼斯大冒险,1.26,453.6万,3,<0.1%,190,3.0%,2020-01-17
1207927,一辈子的姐弟,1.17,26.5万,59,<0.1%,8,--,2020-01-17
341823,罗宾汉：起源,1.07,444.9万,2,<0.1%,200,2.5%,2020-01-17
1218273,误杀,2102.57,11.38亿,9,23.0%,68756,6.2%,2020-01-18
1190122,叶问4：完结篇,1959.58,11.25亿,8,21.4%,71434,5.3%,2020-01-18
1279731,宠爱,1296.43,6.40亿,6,14.2%,67267,4.1%,2020-01-18
1214142,变身特工,797.11,8383.5万,10,8.7%,23361,8.3%,2020-01-18
1206381,灭绝,717.75,719.6万,6,7.8%,45659,4.6%,2020-01-18
1220983,动物特工局,400.37,3407.4万,6,4.3%,21135,5.9%,2020-01-18
247949,冰雪奇缘2,295.04,8.56亿,8,3.2%,11401,7.2%,2020-01-18
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,283.44,4107.8万,5,3.1%,20729,4.4%,2020-01-18
1303,美丽人生,200.97,5543.3万,7,2.2%,8437,6.5%,2020-01-18
1219754,鲨海逃生,174.40,4139.8万,3,1.9%,21598,2.6%,2020-01-18
1228869,半个喜剧,171.54,1.84亿,7,1.8%,7322,6.6%,2020-01-18
1196202,天使陷落,97.78,6391.1万,5,1.0%,6771,4.1%,2020-01-18
418207,理查德·朱维尔的哀歌,67.90,438.2万,8,0.7%,2388,7.0%,2020-01-18
443387,星球大战：天行者崛起,65.86,1.43亿,6,0.7%,2419,3.6%,2020-01-18
1284594,我为你牺牲,43.39,2.46亿,4,0.4%,2900,3.9%,2020-01-18
1302015,士兵顺溜：兵王争锋,37.89,104.6万,3,0.4%,4502,2.7%,2020-01-18
1189325,捉妖学院,36.00,1285.7万,100,0.3%,60,--,2020-01-18
1299333,鹭世界,34.06,423.6万,13,0.3%,898,9.6%,2020-01-18
1298938,熊出没·狂野大陆,32.88,3616.2万,80,0.3%,119,100%,2020-01-18
1201272,为家而战,32.09,1652.8万,2,0.3%,6007,1.7%,2020-01-18
1261203,解放·终局营救,29.09,4077.8万,43,0.3%,152,38.4%,2020-01-18
1301459,海林都,27.16,4566.1万,122,0.2%,59,100%,2020-01-18
1237279,特警队,24.23,5645.9万,5,0.2%,1442,5.3%,2020-01-18
1255359,别告诉她,23.08,373.8万,5,0.2%,1332,4.6%,2020-01-18
1297995,只有芸知道,16.86,1.59亿,3,0.1%,1601,3.6%,2020-01-18
1298853,致敬英雄,16.54,325.6万,38,0.1%,146,57.9%,2020-01-18
1291012,为爱重生,15.30,2516.2万,24,0.1%,230,100%,2020-01-18
